timestamp,service_name,endpoint,status_code,response_time_ms,release_version,server_region
2025-12-21 06:49:25.092159,,,200.0,,v1.0,us-east
2025-12-08 15:18:25.092159,,/profile,201.0,1350.0,,
2025-12-13 19:03:25.092159,order-service,/Login,404.0,1182.0,v1.1,eu-central
2025-12-05 22:32:25.092159,auth-service,/login,,854.0,v1.1,us-west
2025-11-15 22:19:25.092159,,,,-1.0,v1.1,
2025-12-15 09:31:25.092159,order-service,/login,400.0,-1.0,v1.0,us-east
2026-01-06 03:17:25.092159,auth-service,,503.0,247.0,v1.1,eu-central
2026-01-04 16:59:25.092159,auth-service,,500.0,257.0,v1.0,us-west
2025-12-29 03:14:25.092159,user-service,,500.0,,v1.1,us-west
2025-12-22 01:24:25.092159,user-service,/Login,,410.0,v2.0,
2025-11-14 11:45:25.092159,user-service,/login,200.0,1660.0,v2.0,eu-central
2025-11-24 20:49:25.092159,,,400.0,249.0,v1.0,eu-central
2025-12-30 07:53:25.092159,user-service,,503.0,1267.0,v1.1,
2025-12-20 18:50:25.092159,auth-service,/profile,400.0,1288.0,v1.0,ap-south
2026-01-08 20:54:25.092159,user-service,/Login,999.0,183.0,v1.1,ap-south
2025-11-17 11:19:25.092159,auth-service,,500.0,318.0,,us-west
2025-12-02 22:32:25.092159,,/login/,201.0,-1.0,v1.0,ap-south
2025-12-25 20:59:25.092159,auth-service,,404.0,1818.0,v2.0,ap-south
2025-11-14 22:29:25.092159,order-service,/Login,400.0,251.0,,us-west
2025-11-14 22:29:25.092159,order-service,/Login,400.0,251.0,,us-west
2025-12-07 02:08:25.092159,,/login,503.0,,v1.0,ap-south
2025-12-26 01:03:25.092159,,/profile,999.0,,v1.0,eu-central
2025-12-17 00:22:25.092159,,/login/,503.0,-1.0,v1.1,eu-central
2025-11-18 07:04:25.092159,order-service,,999.0,,v1.0,ap-south
2025-12-06 01:23:25.092159,user-service,,500.0,,v2.0,us-west
2025-11-10 17:32:25.092159,,,200.0,-1.0,v1.1,us-east
2025-11-19 09:18:25.092159,,/login/,,1444.0,,us-west
2025-11-18 07:44:25.092159,order-service,/login/,201.0,348.0,v1.0,
2025-12-26 17:55:25.092159,,,999.0,1569.0,v1.0,eu-central
2025-12-20 10:17:25.092159,auth-service,/profile,401.0,,v1.0,us-west
2025-12-19 14:54:25.092159,,/profile,404.0,1294.0,,eu-central
2025-12-12 10:21:25.092159,,,404.0,,,us-west
2025-12-01 07:57:25.092159,auth-service,,,1238.0,v2.0,ap-south
2025-11-21 13:05:25.092159,order-service,,999.0,-1.0,,eu-central
2025-12-23 19:39:25.092159,order-service,/login,200.0,,,
2025-12-07 05:08:25.092159,user-service,/profile,500.0,1097.0,,us-east
2025-11-19 13:44:25.092159,order-service,/Login,200.0,1088.0,v1.1,
2025-12-05 14:49:25.092159,order-service,/login/,503.0,-1.0,v2.0,ap-south
2025-11-24 13:13:25.092159,,/Login,503.0,384.0,v1.0,
2025-12-20 17:32:25.092159,,/Login,500.0,,v1.0,ap-south
2026-01-01 19:27:25.092159,auth-service,/login/,404.0,,v2.0,
2025-12-12 14:34:25.092159,,/profile,404.0,,v1.0,ap-south
2025-12-12 14:34:25.092159,,/profile,404.0,,v1.0,ap-south
2025-12-20 09:27:25.092159,order-service,,400.0,,v1.0,eu-central
2025-12-29 04:26:25.092159,,,500.0,414.0,v2.0,us-east
2025-11-15 07:45:25.092159,auth-service,/Login,999.0,-1.0,,
2025-11-28 04:22:25.092159,user-service,/Login,400.0,364.0,,us-east
2025-11-19 12:06:25.092159,order-service,/profile,,,v2.0,us-east
2025-11-22 04:59:25.092159,auth-service,/login/,,1338.0,v1.1,eu-central
2025-12-17 01:37:25.092159,auth-service,/login/,503.0,402.0,v1.1,eu-central
2025-11-14 14:13:25.092159,user-service,,400.0,402.0,v1.1,us-west
2025-11-29 05:43:25.092159,,/login/,201.0,-1.0,v2.0,eu-central
2025-12-23 16:19:25.092159,user-service,,999.0,-1.0,v1.1,
2026-01-06 05:06:25.092159,order-service,/profile,201.0,1443.0,v1.1,ap-south
2025-12-26 02:46:25.092159,auth-service,/profile,,411.0,v1.1,ap-south
2026-01-01 18:01:25.092159,user-service,/login/,,,v1.1,us-east
2025-12-15 13:26:25.092159,order-service,,500.0,-1.0,v2.0,us-east
2025-11-16 01:59:25.092159,order-service,/login,200.0,393.0,v1.0,
2025-12-12 16:50:25.092159,auth-service,,500.0,407.0,v2.0,eu-central
2025-12-21 06:01:25.092159,user-service,/profile,999.0,,v2.0,us-west
2025-12-19 20:53:25.092159,,/login/,999.0,,,us-east
2025-12-25 08:01:25.092159,order-service,,999.0,-1.0,v1.0,us-east
2025-12-24 04:18:25.092159,auth-service,,404.0,,v1.1,eu-central
2026-01-05 18:16:25.092159,order-service,,404.0,,v1.0,ap-south
2025-11-12 06:03:25.092159,auth-service,/profile,999.0,,v2.0,eu-central
2025-11-18 06:59:25.092159,order-service,,200.0,667.0,v1.1,eu-central
2025-11-16 00:27:25.092159,user-service,/login,503.0,79.0,v1.1,us-west
2026-01-02 23:39:25.092159,,/login/,503.0,441.0,v1.1,us-west
2025-11-11 00:21:25.092159,,/login/,,,v1.1,
2025-11-29 19:36:25.092159,user-service,/login,503.0,-1.0,v1.1,ap-south
2026-01-02 03:45:25.092159,,/Login,503.0,,v1.0,us-east
2025-12-15 08:05:25.092159,,,200.0,,,
2025-12-26 00:01:25.092159,,,500.0,353.0,,eu-central
2025-11-20 22:32:25.092159,user-service,,999.0,449.0,v1.1,eu-central
2025-11-18 17:07:25.092159,auth-service,,401.0,305.0,v1.1,ap-south
2025-12-02 03:14:25.092159,,/login/,999.0,-1.0,v1.1,us-west
2025-12-05 03:14:25.092159,auth-service,,503.0,430.0,v2.0,us-west
2025-12-19 14:30:25.092159,,/login,500.0,1105.0,v2.0,us-west
2025-12-15 23:31:25.092159,auth-service,/login/,201.0,1494.0,,us-west
2025-11-24 12:45:25.092159,auth-service,/login/,999.0,,v1.0,us-east
2025-12-29 18:36:25.092159,,/login,,692.0,v2.0,us-west
2026-01-01 20:42:25.092159,auth-service,,200.0,364.0,,eu-central
2025-12-08 16:21:25.092159,order-service,/login,404.0,610.0,v2.0,us-east
2025-12-31 18:09:25.092159,order-service,/Login,201.0,172.0,v2.0,
2025-12-01 23:10:25.092159,order-service,,404.0,1087.0,v1.0,ap-south
2025-12-06 09:37:25.092159,user-service,/Login,200.0,199.0,,
2025-11-17 09:15:25.092159,auth-service,/Login,,213.0,v1.0,us-east
2025-12-18 22:48:25.092159,order-service,/profile,404.0,1727.0,v1.0,us-east
2025-11-14 02:06:25.092159,order-service,/login,400.0,157.0,,eu-central
2025-11-14 02:05:25.092159,auth-service,/login/,999.0,-1.0,v1.1,
2025-11-26 01:44:25.092159,auth-service,,404.0,,v1.1,us-west
2025-11-14 01:30:25.092159,,,999.0,445.0,v1.0,us-east
2025-11-20 10:53:25.092159,auth-service,,404.0,127.0,v1.0,eu-central
2025-11-20 10:53:25.092159,auth-service,,404.0,127.0,v1.0,eu-central
2025-12-30 03:58:25.092159,auth-service,/Login,400.0,1814.0,,eu-central
2025-11-16 17:26:25.092159,,/login,401.0,-1.0,v1.1,eu-central
2025-11-21 20:47:25.092159,order-service,,401.0,530.0,v1.1,us-west
2025-11-30 14:42:25.092159,user-service,/login/,200.0,,,us-west
2025-11-22 02:32:25.092159,order-service,/Login,404.0,1073.0,,us-west
2026-01-01 07:54:25.092159,auth-service,,400.0,,,us-east
2025-11-13 02:53:25.092159,user-service,/Login,404.0,1543.0,v1.0,ap-south
2025-11-30 06:38:25.092159,auth-service,/login/,,376.0,v1.0,
2025-12-10 00:59:25.092159,user-service,/profile,999.0,1323.0,,us-west
2025-11-12 20:05:25.092159,order-service,/Login,401.0,1556.0,v1.0,eu-central
2025-11-17 05:29:25.092159,user-service,/login/,500.0,450.0,v2.0,us-east
2025-11-17 20:07:25.092159,,/profile,400.0,210.0,v1.0,us-west
2026-01-07 14:29:25.092159,auth-service,/profile,404.0,,,ap-south
2025-11-13 22:13:25.092159,auth-service,/login/,200.0,,v1.1,
2025-12-15 21:34:25.092159,order-service,/profile,401.0,1259.0,v2.0,us-west
2025-11-21 16:15:25.092159,user-service,/login/,200.0,487.0,v1.0,eu-central
2025-12-14 12:07:25.092159,auth-service,/login/,,-1.0,v1.1,ap-south
2025-12-30 08:00:25.092159,user-service,/login/,503.0,1673.0,v1.1,us-east
2025-11-27 01:50:25.092159,order-service,/Login,503.0,-1.0,,us-west
2025-11-14 22:17:25.092159,order-service,/profile,401.0,-1.0,v1.1,us-east
2026-01-04 07:05:25.092159,order-service,,500.0,,v1.1,us-west
2025-12-13 18:14:25.092159,,,201.0,983.0,,
2025-12-07 04:27:25.092159,user-service,/login,999.0,,v1.0,us-west
2025-11-15 21:04:25.092159,auth-service,/profile,201.0,1041.0,,eu-central
2025-12-29 06:00:25.092159,order-service,/login,503.0,-1.0,,us-east
2025-12-11 05:43:25.092159,user-service,/login/,400.0,-1.0,v2.0,ap-south
2026-01-08 14:19:25.092159,order-service,,404.0,-1.0,,eu-central
2026-01-01 16:24:25.092159,user-service,/profile,503.0,-1.0,v1.0,eu-central
2025-12-02 15:16:25.092159,order-service,/login,404.0,-1.0,v1.1,ap-south
2025-12-18 23:50:25.092159,user-service,/profile,500.0,-1.0,,eu-central
2025-12-21 08:31:25.092159,user-service,,200.0,1256.0,v1.0,us-west
2025-11-30 08:59:25.092159,,,201.0,,v1.1,ap-south
2025-11-16 07:46:25.092159,order-service,/profile,200.0,-1.0,v1.1,eu-central
2025-12-26 05:46:25.092159,,/login,200.0,1521.0,v2.0,
2025-12-29 03:09:25.092159,user-service,/login,,,v1.1,us-east
2025-12-01 03:21:25.092159,auth-service,/Login,201.0,409.0,v2.0,eu-central
2025-12-02 12:02:25.092159,,/Login,400.0,,v2.0,us-west
2025-12-25 03:15:25.092159,order-service,/profile,503.0,-1.0,v2.0,us-east
2025-11-15 15:59:25.092159,,,400.0,,v1.0,us-west
2025-11-22 09:48:25.092159,auth-service,,503.0,,,us-east
2025-11-22 00:36:25.092159,user-service,,401.0,534.0,v1.0,eu-central
2025-12-24 02:35:25.092159,,/login/,400.0,407.0,v1.0,eu-central
2026-01-05 08:21:25.092159,user-service,,201.0,-1.0,,eu-central
2025-11-13 01:42:25.092159,auth-service,,500.0,1188.0,v1.0,ap-south
2025-12-15 08:22:25.092159,user-service,/login,404.0,,v2.0,eu-central
2025-11-10 17:25:25.092159,user-service,,404.0,-1.0,,us-west
2025-11-14 09:03:25.092159,,/Login,404.0,-1.0,v1.1,
2025-11-17 04:40:25.092159,order-service,/login/,400.0,1350.0,v2.0,
2025-12-19 21:28:25.092159,auth-service,/login/,500.0,199.0,v2.0,us-west
2025-12-26 16:06:25.092159,order-service,,503.0,,,us-east
2025-11-18 07:50:25.092159,order-service,,999.0,1228.0,v2.0,us-west
2025-12-18 11:47:25.092159,user-service,,,-1.0,,us-east
2025-11-16 19:59:25.092159,,/Login,,-1.0,v1.1,
2025-12-23 17:04:25.092159,order-service,,999.0,-1.0,v1.0,eu-central
2025-11-29 09:10:25.092159,auth-service,,400.0,-1.0,,us-west
2026-01-01 02:23:25.092159,user-service,/profile,999.0,,v1.1,
2025-11-15 03:53:25.092159,,/login/,400.0,,v2.0,us-west
2025-11-28 16:48:25.092159,order-service,/profile,201.0,1273.0,v2.0,eu-central
2026-01-08 10:46:25.092159,user-service,/profile,,1209.0,v2.0,us-east
2026-01-02 00:43:25.092159,user-service,/Login,500.0,-1.0,v2.0,ap-south
2025-12-27 10:01:25.092159,order-service,/Login,404.0,311.0,v2.0,us-east
2025-12-05 23:28:25.092159,user-service,,999.0,,,ap-south
2025-12-14 11:56:25.092159,auth-service,,400.0,372.0,,ap-south
2025-11-28 11:56:25.092159,,,200.0,-1.0,v1.1,us-east
2025-12-05 10:49:25.092159,user-service,/Login,201.0,453.0,,us-east
2026-01-01 02:48:25.092159,,/Login,404.0,272.0,,us-west
2026-01-07 15:07:25.092159,,,,-1.0,v2.0,eu-central
2025-12-24 00:16:25.092159,,,401.0,1583.0,v2.0,eu-central
2026-01-06 06:03:25.092159,,/profile,999.0,,v1.0,eu-central
2025-12-21 06:03:25.092159,auth-service,,401.0,288.0,v1.1,ap-south
2025-12-26 17:09:25.092159,auth-service,/Login,,-1.0,v1.1,eu-central
2025-12-11 14:51:25.092159,auth-service,/Login,404.0,-1.0,,
2025-12-19 22:47:25.092159,,,404.0,1033.0,v2.0,us-west
2025-11-11 20:28:25.092159,auth-service,,400.0,1034.0,v1.0,eu-central
2025-12-12 13:07:25.092159,user-service,/login,,1207.0,,eu-central
2025-12-12 13:07:25.092159,user-service,/login,,1207.0,,eu-central
2025-12-15 11:37:25.092159,auth-service,,200.0,1128.0,v1.1,us-east
2025-12-15 11:37:25.092159,auth-service,,200.0,1128.0,v1.1,us-east
2025-12-07 05:27:25.092159,user-service,/Login,201.0,968.0,v2.0,us-east
2025-12-04 21:38:25.092159,,/login/,200.0,,,us-east
2025-11-22 12:22:25.092159,auth-service,/login,,-1.0,v1.0,eu-central
2025-11-29 01:07:25.092159,order-service,/login,500.0,-1.0,v2.0,ap-south
2025-12-22 13:09:25.092159,order-service,/Login,400.0,495.0,v2.0,us-west
2025-12-05 05:30:25.092159,,,500.0,1396.0,v1.0,ap-south
2025-12-11 15:21:25.092159,,,999.0,398.0,v1.1,ap-south
2025-12-11 15:21:25.092159,,,999.0,398.0,v1.1,ap-south
2025-11-27 01:40:25.092159,,/login,404.0,1022.0,,us-east
2026-01-08 06:44:25.092159,user-service,,401.0,,v1.0,us-west
2026-01-07 00:30:25.092159,auth-service,/profile,999.0,-1.0,v1.0,us-east
2025-11-27 21:11:25.092159,auth-service,,400.0,,v1.0,us-east
2025-12-22 11:53:25.092159,,/Login,201.0,800.0,v1.0,
2025-11-14 10:11:25.092159,,/Login,200.0,310.0,v1.1,us-west
2025-11-15 06:26:25.092159,user-service,/profile,400.0,322.0,v2.0,us-west
2025-11-25 12:30:25.092159,,,503.0,1007.0,v2.0,us-east
2025-12-12 04:07:25.092159,,/Login,201.0,1802.0,v1.1,us-west
2025-12-26 11:52:25.092159,,/login/,201.0,-1.0,,
2025-11-19 12:47:25.092159,order-service,,404.0,-1.0,v2.0,us-east
2025-12-09 11:03:25.092159,user-service,,,,v2.0,ap-south
2025-11-30 06:24:25.092159,,,999.0,-1.0,v2.0,us-east
2025-11-13 05:24:25.092159,auth-service,/profile,500.0,261.0,,us-east
2025-11-30 16:54:25.092159,order-service,/Login,404.0,705.0,v1.1,ap-south
2025-11-29 01:26:25.092159,user-service,/Login,200.0,1458.0,v1.0,
2025-12-11 15:30:25.092159,auth-service,/Login,200.0,1746.0,v2.0,ap-south
2025-12-05 18:24:25.092159,user-service,/Login,201.0,1405.0,v1.1,ap-south
2025-12-13 02:30:25.092159,,,400.0,-1.0,v1.1,us-east
2025-11-21 10:49:25.092159,auth-service,,201.0,,v2.0,us-east
2025-12-06 06:18:25.092159,auth-service,/login/,,365.0,,us-east
2025-12-03 08:43:25.092159,auth-service,,404.0,188.0,v2.0,us-east
2026-01-07 10:47:25.092159,,,503.0,,v1.1,ap-south
2025-12-15 13:09:25.092159,order-service,/login,500.0,249.0,v1.1,us-east
2026-01-03 07:52:25.092159,,,401.0,-1.0,v1.1,eu-central
2025-12-04 17:54:25.092159,user-service,/Login,404.0,-1.0,v1.0,
2025-12-14 04:45:25.092159,user-service,,201.0,1248.0,v1.1,eu-central
2025-12-11 20:43:25.092159,order-service,,500.0,469.0,,us-east
2025-11-18 17:17:25.092159,user-service,/Login,503.0,-1.0,v1.1,us-east
2026-01-04 22:50:25.092159,user-service,/login/,201.0,-1.0,v2.0,us-west
2026-01-03 20:14:25.092159,auth-service,,404.0,,v2.0,us-east
2025-11-22 09:41:25.092159,,,404.0,318.0,,
2025-11-13 17:38:25.092159,user-service,/profile,201.0,1112.0,v1.0,us-east
2025-11-19 13:35:25.092159,,/login/,400.0,,v2.0,eu-central
2026-01-03 17:05:25.092159,auth-service,/login,999.0,-1.0,v1.0,us-east
2025-12-11 11:25:25.092159,user-service,,201.0,-1.0,v1.0,us-west
2025-12-08 21:03:25.092159,,/login/,400.0,-1.0,v2.0,eu-central
2025-12-08 21:03:25.092159,,/login/,400.0,-1.0,v2.0,eu-central
2025-12-22 22:02:25.092159,order-service,/profile,503.0,,,eu-central
2025-11-20 21:32:25.092159,user-service,/login,401.0,340.0,v1.0,us-east
2025-11-23 21:31:25.092159,order-service,/Login,404.0,-1.0,v1.0,us-west
2025-11-18 07:17:25.092159,auth-service,/Login,999.0,,,us-west
2025-12-20 05:43:25.092159,,/profile,201.0,1261.0,v1.0,eu-central
2025-12-27 06:42:25.092159,user-service,,201.0,1702.0,v1.0,us-west
2025-12-21 03:09:25.092159,auth-service,/Login,500.0,,v1.0,us-east
2025-11-23 21:39:25.092159,,/login/,401.0,244.0,v1.1,us-west
2025-12-24 19:30:25.092159,order-service,,400.0,,,
2025-12-21 23:52:25.092159,,/Login,999.0,380.0,v1.0,us-east
2025-12-27 03:17:25.092159,user-service,/profile,200.0,-1.0,v2.0,us-east
2025-12-01 16:07:25.092159,auth-service,/Login,401.0,817.0,v2.0,us-west
2025-11-20 07:25:25.092159,,,503.0,1427.0,v2.0,eu-central
2025-11-14 08:42:25.092159,,/profile,,,v1.0,
2025-12-01 09:52:25.092159,order-service,/login/,404.0,-1.0,v1.0,ap-south
2025-12-07 08:39:25.092159,order-service,,400.0,318.0,v1.1,ap-south
2025-12-11 16:18:25.092159,,/Login,500.0,314.0,v1.1,us-west
2025-12-06 04:42:25.092159,user-service,/login/,500.0,1144.0,v2.0,ap-south
2025-11-25 22:45:25.092159,,/login,404.0,335.0,v2.0,eu-central
2026-01-05 09:39:25.092159,,/login,401.0,,v2.0,ap-south
2025-12-17 05:41:25.092159,auth-service,/profile,,359.0,v1.1,us-east
2025-11-20 19:37:25.092159,auth-service,,999.0,-1.0,v1.1,us-west
2025-12-28 21:58:25.092159,user-service,/login,404.0,,v2.0,ap-south
2025-11-13 11:00:25.092159,,,201.0,437.0,v1.0,eu-central
2025-11-24 11:06:25.092159,user-service,,404.0,240.0,v2.0,eu-central
2026-01-01 22:59:25.092159,,/Login,999.0,162.0,v1.0,
2026-01-09 10:49:25.092159,auth-service,/profile,404.0,,,ap-south
2026-01-09 10:49:25.092159,auth-service,/profile,404.0,,,ap-south
2025-11-26 00:56:25.092159,auth-service,/Login,401.0,959.0,v2.0,eu-central
2025-11-30 04:44:25.092159,order-service,/Login,,1006.0,v1.1,ap-south
2026-01-03 20:52:25.092159,user-service,/profile,401.0,609.0,v2.0,ap-south
2025-12-03 04:31:25.092159,order-service,/login,,,v2.0,eu-central
2025-11-19 04:48:25.092159,,/profile,404.0,-1.0,,us-west
2025-12-27 20:30:25.092159,,,500.0,1506.0,,eu-central
2025-12-27 20:30:25.092159,,,500.0,1506.0,,eu-central
2025-12-22 03:18:25.092159,order-service,/Login,404.0,1305.0,,us-west
2025-12-08 13:54:25.092159,auth-service,/login/,201.0,999.0,v1.0,ap-south
2025-12-08 13:54:25.092159,auth-service,/login/,201.0,999.0,v1.0,ap-south
2026-01-04 12:41:25.092159,order-service,/login,500.0,117.0,v2.0,us-east
2025-11-15 18:08:25.092159,user-service,/login/,201.0,272.0,v1.0,
2025-12-04 16:33:25.092159,auth-service,/profile,401.0,,v1.1,
2025-12-04 16:33:25.092159,auth-service,/profile,401.0,,v1.1,
2025-12-09 10:13:25.092159,order-service,/login,200.0,,v1.1,
2025-12-13 22:43:25.092159,user-service,/Login,,910.0,v1.0,us-east
2025-12-11 06:58:25.092159,auth-service,,999.0,323.0,v2.0,us-east
2025-12-11 06:58:25.092159,auth-service,,999.0,323.0,v2.0,us-east
2025-12-08 10:45:25.092159,auth-service,,200.0,-1.0,,us-east
2025-12-04 20:49:25.092159,order-service,/login/,500.0,1416.0,v1.0,us-east
2025-11-27 13:54:25.092159,user-service,,999.0,-1.0,v2.0,
2025-12-06 03:03:25.092159,,/profile,,,v2.0,ap-south
2025-12-10 02:26:25.092159,user-service,/profile,201.0,-1.0,,us-east
2025-11-14 02:31:25.092159,order-service,,404.0,908.0,,eu-central
2025-12-25 03:49:25.092159,auth-service,/login/,200.0,-1.0,v1.0,us-east
2025-12-03 04:57:25.092159,order-service,/login,,1338.0,v2.0,eu-central
2025-12-24 00:26:25.092159,user-service,,404.0,400.0,,us-east
2025-12-17 13:00:25.092159,,,401.0,,,us-east
2026-01-05 21:42:25.092159,,/profile,400.0,,v2.0,us-west
2025-12-19 12:37:25.092159,,/profile,404.0,-1.0,,us-west
2025-12-03 16:37:25.092159,order-service,,401.0,-1.0,v1.0,ap-south
2025-11-29 03:56:25.092159,,,201.0,384.0,v1.1,eu-central
2025-12-21 04:35:25.092159,user-service,/login,503.0,310.0,v1.1,eu-central
2025-11-29 18:43:25.092159,user-service,/login/,404.0,-1.0,v2.0,us-east
2025-11-29 18:43:25.092159,user-service,/login/,404.0,-1.0,v2.0,us-east
2025-12-14 06:34:25.092159,auth-service,,200.0,,v1.1,eu-central
2025-12-10 21:52:25.092159,,/login/,404.0,1170.0,v1.1,us-east
2025-11-30 15:45:25.092159,auth-service,/Login,500.0,-1.0,v1.1,ap-south
2025-12-14 23:29:25.092159,auth-service,/login,404.0,-1.0,,us-east
2025-11-27 05:34:25.092159,user-service,,503.0,-1.0,v1.1,
2025-12-14 22:27:25.092159,,/login,500.0,283.0,v2.0,us-east
2025-11-15 04:16:25.092159,auth-service,/Login,404.0,224.0,v1.0,us-west
2025-11-15 11:29:25.092159,auth-service,/login/,404.0,263.0,,eu-central
2025-11-19 01:01:25.092159,user-service,,503.0,1218.0,v2.0,us-east
2025-11-11 19:56:25.092159,,/profile,999.0,1269.0,,us-east
2025-12-20 07:48:25.092159,,/login,503.0,,v1.0,us-east
2026-01-01 04:42:25.092159,user-service,/login/,400.0,,v1.0,ap-south
2025-11-18 15:28:25.092159,order-service,/Login,400.0,,v1.0,ap-south
2025-11-15 19:44:25.092159,,,200.0,-1.0,v1.0,us-west
2025-12-05 19:42:25.092159,auth-service,/login/,401.0,1141.0,v1.0,eu-central
2025-11-17 00:22:25.092159,user-service,/profile,404.0,,v1.1,us-east
2026-01-08 17:59:25.092159,,,500.0,-1.0,v1.1,eu-central
2025-12-18 13:59:25.092159,order-service,/Login,503.0,,v1.1,us-west
2025-12-12 12:14:25.092159,,,200.0,,,ap-south
2025-11-21 19:18:25.092159,order-service,/Login,200.0,,,us-west
2025-11-30 07:51:25.092159,,,999.0,893.0,,us-east
2025-11-23 13:06:25.092159,user-service,/profile,201.0,,v1.1,ap-south
2025-12-07 11:12:25.092159,order-service,/login/,200.0,-1.0,v1.1,us-east
2025-11-15 10:00:25.092159,user-service,/login/,200.0,,v1.1,us-west
2025-12-08 17:05:25.092159,order-service,,201.0,,v1.0,us-east
2025-12-07 16:48:25.092159,user-service,,404.0,329.0,v1.1,us-east
2025-12-03 17:49:25.092159,,,404.0,1371.0,v2.0,ap-south
2025-12-15 16:34:25.092159,,/Login,404.0,,v1.1,us-east
2025-12-27 03:58:25.092159,user-service,/login/,401.0,,v1.0,ap-south
2025-12-19 21:13:25.092159,user-service,/Login,500.0,-1.0,,
2025-12-28 16:29:25.092159,,/login/,201.0,,v1.0,us-east
2025-11-26 12:28:25.092159,auth-service,/login,400.0,1271.0,,
2025-11-24 09:10:25.092159,,/login,404.0,,v1.1,
2025-11-22 14:58:25.092159,,/login/,999.0,1399.0,,
2026-01-05 10:59:25.092159,,,201.0,,v2.0,eu-central
2025-12-14 23:00:25.092159,,/login/,401.0,-1.0,v1.1,us-west
2025-12-22 04:51:25.092159,user-service,/profile,404.0,-1.0,v2.0,us-west
2025-12-07 08:01:25.092159,user-service,,201.0,,v1.1,ap-south
2025-11-29 23:51:25.092159,,/login/,500.0,222.0,v1.1,ap-south
2026-01-06 01:26:25.092159,order-service,,400.0,-1.0,,
2025-12-28 06:34:25.092159,,/login,500.0,763.0,v1.1,us-east
2025-12-02 12:12:25.092159,order-service,,400.0,155.0,v1.0,us-east
2026-01-01 22:51:25.092159,order-service,,401.0,1435.0,,
2025-11-20 16:23:25.092159,,/login/,401.0,-1.0,v2.0,us-east
2025-11-17 20:35:25.092159,order-service,/Login,400.0,,v1.1,
2025-12-16 16:22:25.092159,,/login/,503.0,-1.0,v1.0,eu-central
2025-11-26 06:55:25.092159,auth-service,,400.0,,v2.0,us-east
2025-12-14 22:03:25.092159,user-service,/profile,400.0,1289.0,v1.0,us-west
2026-01-09 02:14:25.092159,order-service,/profile,503.0,1210.0,v1.1,ap-south
2025-11-17 21:08:25.092159,user-service,/login/,,325.0,,us-west
2025-11-17 21:08:25.092159,user-service,/login/,,325.0,,us-west
2025-11-26 06:06:25.092159,,/login/,201.0,,v1.1,ap-south
2025-12-23 12:36:25.092159,order-service,/Login,500.0,-1.0,v2.0,ap-south
2025-12-21 20:23:25.092159,auth-service,/profile,404.0,414.0,v2.0,
2025-11-25 03:16:25.092159,user-service,/profile,201.0,,v1.0,ap-south
2026-01-02 12:23:25.092159,auth-service,/login/,404.0,370.0,,eu-central
2025-11-13 10:16:25.092159,auth-service,/Login,400.0,,,eu-central
2025-12-22 13:20:25.092159,user-service,,401.0,-1.0,v1.1,us-east
2025-12-22 13:20:25.092159,user-service,,401.0,-1.0,v1.1,us-east
2025-12-31 19:21:25.092159,user-service,,,371.0,,us-east
2025-11-11 13:03:25.092159,order-service,/profile,200.0,389.0,,us-east
2025-12-17 12:30:25.092159,,/Login,400.0,-1.0,v1.1,us-east
2025-12-24 02:46:25.092159,,/Login,200.0,-1.0,v1.0,eu-central
2025-12-02 01:06:25.092159,order-service,/Login,999.0,-1.0,v1.1,eu-central
2025-11-28 00:51:25.092159,,,999.0,388.0,v1.1,eu-central
2025-12-23 15:28:25.092159,auth-service,/Login,201.0,,v1.0,ap-south
2025-11-11 18:53:25.092159,,,200.0,576.0,v1.0,us-east
2025-11-28 05:42:25.092159,,,401.0,281.0,v2.0,us-east
2025-11-30 10:57:25.092159,order-service,/profile,401.0,233.0,v1.1,us-west
2025-11-10 17:04:25.092159,order-service,,,-1.0,v1.0,eu-central
2025-12-13 22:40:25.092159,auth-service,/profile,404.0,1389.0,v1.0,
2025-11-16 19:29:25.092159,user-service,,200.0,1383.0,v2.0,
2025-11-16 19:29:25.092159,user-service,,200.0,1383.0,v2.0,
2025-12-10 03:39:25.092159,user-service,/login/,999.0,,v1.0,us-west
2025-12-07 10:09:25.092159,,/login/,400.0,210.0,v1.1,us-east
2025-12-21 12:29:25.092159,order-service,/login,503.0,-1.0,v2.0,eu-central
2025-12-28 07:27:25.092159,user-service,/login,,,v2.0,eu-central
2025-12-22 16:35:25.092159,,/login/,500.0,388.0,v1.1,us-east
2025-11-14 05:38:25.092159,,/Login,200.0,-1.0,,eu-central
2025-11-26 14:46:25.092159,auth-service,/login,400.0,57.0,v1.1,ap-south
2026-01-05 13:07:25.092159,auth-service,/Login,503.0,398.0,v2.0,us-east
2025-11-27 23:45:25.092159,order-service,/login,500.0,673.0,,
2025-12-30 17:12:25.092159,user-service,,200.0,-1.0,v2.0,us-east
2025-11-26 17:12:25.092159,user-service,,500.0,,,
2025-12-11 19:45:25.092159,user-service,/login,503.0,1058.0,v1.0,
2025-12-13 12:10:25.092159,,/login,201.0,315.0,,eu-central
2025-11-14 11:02:25.092159,,/Login,999.0,135.0,,us-west
2025-11-17 04:41:25.092159,user-service,/login/,400.0,1181.0,,
2025-12-20 07:19:25.092159,order-service,/profile,404.0,,v1.0,eu-central
2025-11-19 14:57:25.092159,,/profile,201.0,1029.0,v1.1,us-east
2025-12-05 08:25:25.092159,,,401.0,,v1.1,
